name_id;Finishing;ShortPassing;LongPassing;BallControl;Dribbling;Acceleration;SprintSpeed;Agility;Balance;ShotPower;Jumping;Stamina;Aggression;Interceptions;Vision;GKHandling;GKKicking;GKReflexes
363;85;76;51;81;78;82;80;83;84;80;75;65;59;26;65;14;14;5
364;77;79;80;83;84;78;77;74;63;77;70;80;61;25;78;16;8;16
365;49;85;85;80;70;47;49;49;61;88;32;80;92;71;81;8;11;13
366;74;81;77;86;85;69;68;82;80;69;64;69;56;31;85;11;14;16
367;64;84;83;82;75;76;65;80;85;80;61;87;80;74;81;7;12;13
368;67;82;76;86;84;88;86;92;90;81;51;75;48;36;82;10;7;9
369;33;69;66;67;63;54;55;50;41;63;81;68;87;81;56;14;13;7
370;31;79;78;71;63;72;70;78;92;65;89;84;89;84;72;7;9;6
371;71;81;80;84;86;84;77;84;91;87;52;75;61;55;81;12;12;11
372;76;76;68;84;91;87;79;90;87;66;72;74;45;45;77;6;10;9
373;19;41;32;22;12;54;52;53;58;25;59;28;26;23;34;78;70;84
374;50;79;83;71;67;66;82;59;47;78;54;74;81;82;67;13;8;14
375;71;83;79;82;77;75;68;79;78;75;61;87;86;86;78;12;15;8
376;77;75;72;84;85;89;87;83;76;80;87;85;69;60;76;11;9;14
377;78;74;57;86;84;86;87;85;81;74;60;68;54;36;73;3;5;3
378;54;63;63;58;59;61;74;55;45;42;76;71;83;81;49;15;16;15
379;81;78;72;79;82;81;80;69;59;94;69;86;83;48;75;10;7;12
380;76;83;72;83;86;74;60;87;88;54;65;82;30;59;80;9;8;13
381;70;80;78;86;87;84;78;86;89;75;75;73;48;27;79;9;6;15
382;84;77;62;78;77;88;85;75;66;80;67;74;67;32;75;9;16;10
383;79;85;69;83;78;74;67;70;78;81;73;78;74;60;83;10;13;12
384;28;75;70;71;63;71;83;64;61;62;80;67;70;78;59;8;11;15
385;66;81;69;88;88;86;76;83;78;73;64;73;51;36;84;8;14;8
386;10;44;47;23;25;60;62;68;62;25;84;45;32;23;58;75;75;83
387;51;72;64;65;59;52;52;60;61;57;78;61;78;81;57;6;9;7
388;55;73;69;71;46;56;65;40;58;78;70;76;75;79;49;10;13;15
389;39;74;69;60;58;65;72;63;61;73;73;83;82;82;65;7;8;15
390;74;82;77;82;83;81;79;86;92;75;60;73;52;34;77;12;8;8
391;76;83;85;85;84;63;63;68;73;84;39;65;55;43;82;12;10;16
392;78;82;78;84;79;67;65;77;68;84;76;68;83;71;78;11;15;6
393;65;76;69;76;72;74;83;66;66;78;77;77;83;83;71;11;14;12
394;73;78;73;83;82;77;78;74;76;87;35;86;66;67;77;4;14;14
395;74;82;79;81;80;74;76;79;63;86;59;90;62;75;81;9;10;13
396;74;83;73;84;86;76;74;75;74;81;63;78;84;45;83;15;11;13
397;57;76;66;77;80;79;78;69;76;68;75;78;87;81;73;11;8;13
398;81;81;66;83;83;78;80;81;81;74;68;74;57;37;81;14;8;10
399;65;81;81;81;82;66;67;66;66;81;49;81;58;72;81;11;16;8
400;60;81;72;81;80;82;85;72;78;85;69;79;80;82;71;11;10;7
401;13;20;32;22;14;50;47;52;44;14;68;25;43;16;52;83;70;84
402;74;83;81;82;79;66;59;76;84;76;77;78;74;72;80;15;15;13
403;67;89;85;88;85;55;52;74;80;72;67;69;52;70;86;4;10;7
404;84;76;73;81;76;73;67;71;75;87;69;66;44;26;77;7;5;4
405;84;75;46;79;78;69;70;59;58;84;74;68;52;38;69;11;9;13
406;70;80;80;83;86;83;76;82;76;81;74;76;68;68;81;14;9;8
407;68;78;75;78;76;71;73;66;70;81;66;94;83;81;77;10;15;16
408;78;83;76;85;87;74;66;83;83;77;70;62;66;45;81;10;5;14
409;70;79;77;86;87;77;74;92;77;85;37;74;61;31;79;10;13;6
410;62;84;81;79;76;63;62;69;73;82;62;91;82;79;79;1;1;1
411;52;73;77;62;65;68;74;52;43;80;65;78;72;82;58;14;10;5
412;80;82;83;83;85;69;65;72;72;74;33;54;53;35;84;14;6;11
413;85;76;58;77;76;61;65;45;53;79;73;71;65;21;60;8;13;6
414;72;82;73;83;81;77;86;78;71;66;69;73;40;32;83;8;11;12
415;59;82;79;84;86;84;76;83;83;80;63;78;81;73;79;10;13;7
416;72;84;78;82;84;79;79;81;81;61;61;79;69;66;84;6;11;10
417;74;84;79;82;79;75;77;75;70;77;59;78;49;68;83;14;7;11
418;45;77;70;77;69;80;82;78;79;58;71;80;63;75;63;12;10;14
419;74;79;70;79;81;90;89;86;64;78;46;85;65;50;79;9;13;12
420;51;78;71;78;77;78;80;83;81;55;71;89;69;77;75;15;15;7
421;58;78;75;77;75;69;68;78;77;72;67;89;81;79;73;9;14;8
422;78;80;73;85;84;72;75;70;70;73;58;71;40;29;79;6;10;11
423;31;71;56;56;47;56;65;42;42;71;73;76;82;80;45;13;15;15
424;80;68;52;65;62;87;88;67;50;86;74;91;88;26;65;7;13;11
425;37;78;80;77;66;69;73;68;66;60;86;77;72;84;66;7;15;15
426;50;74;70;75;74;73;73;67;67;82;90;92;85;84;67;14;7;13
427;12;33;26;38;26;64;62;68;53;21;80;39;29;15;62;79;85;80
428;73;81;80;82;81;72;75;81;81;79;64;80;65;65;81;7;10;14
429;65;78;76;82;85;79;75;84;86;83;69;90;88;76;78;14;13;14
430;61;84;85;80;73;64;64;65;70;83;68;78;82;75;83;12;10;10
431;81;69;51;72;75;84;85;79;72;85;92;81;86;45;63;14;6;15
432;50;68;62;60;56;52;51;59;52;67;85;75;88;81;53;9;7;12
433;36;63;58;63;62;65;69;58;59;38;76;67;76;82;32;9;6;5
434;61;83;79;84;84;74;69;66;56;78;67;81;72;76;81;4;4;4
435;37;78;75;77;76;67;69;64;57;72;76;83;87;80;73;15;11;10
436;60;83;78;83;85;78;67;87;84;83;76;89;68;76;81;7;9;11
437;66;75;64;84;86;91;93;88;89;75;58;78;41;43;75;11;11;8
438;78;76;64;85;83;92;92;82;78;78;67;73;54;31;72;8;13;15
439;15;32;23;15;14;54;48;58;50;24;65;42;26;21;58;76;74;83
440;11;34;21;29;19;40;40;40;34;25;65;28;35;21;55;74;69;84
441;79;79;72;81;82;83;76;84;86;76;51;70;39;29;77;10;12;11
442;82;69;65;80;81;77;81;78;75;78;74;75;69;52;65;8;14;15
443;72;82;80;84;82;67;67;77;77;75;72;74;69;57;81;15;11;14
444;61;81;75;81;77;86;87;79;83;62;54;83;73;74;72;10;9;9
445;65;82;81;78;80;68;62;67;64;80;58;76;81;74;81;9;6;8
446;57;75;67;74;74;85;86;79;79;66;90;91;78;77;68;9;10;16
447;74;80;84;79;77;77;74;79;69;79;75;79;72;77;82;16;16;9
448;16;24;27;14;13;48;42;62;51;21;72;43;27;26;45;77;68;81
449;60;81;80;81;76;69;73;73;71;81;76;85;85;81;79;8;8;11
450;65;83;80;86;85;73;69;78;77;86;46;76;57;61;80;14;11;10
451;55;75;70;72;62;55;69;55;49;74;65;74;69;80;68;10;6;10
452;50;71;69;69;66;58;65;59;62;58;82;68;68;80;56;7;8;11
453;53;81;77;78;64;71;64;60;73;75;71;82;88;82;69;13;9;9
454;47;78;68;80;82;83;85;74;74;65;73;77;76;77;69;12;13;7
455;40;76;68;67;56;51;62;50;33;67;73;64;82;81;47;14;12;8
456;84;70;35;79;72;68;76;68;53;77;80;72;74;30;72;7;14;6
457;71;76;68;84;82;94;86;94;96;76;61;68;41;42;77;11;13;12
458;70;76;70;82;88;88;77;94;93;72;63;76;49;44;74;12;11;8
459;81;83;78;83;82;85;80;79;72;77;71;83;76;68;77;10;15;13
460;82;64;36;80;78;77;76;75;76;81;80;66;63;23;62;10;16;15
461;14;17;38;20;14;34;35;32;53;20;70;35;29;22;68;72;74;85
462;14;32;35;24;15;50;47;36;45;17;72;37;36;21;43;80;74;80
463;52;76;59;78;75;94;91;82;77;52;63;84;72;77;66;14;14;12
464;28;77;69;77;76;78;78;66;66;66;69;86;78;72;68;11;14;7
465;16;40;30;36;21;58;55;55;50;29;76;40;40;27;40;77;71;84
466;34;67;80;54;44;35;38;29;28;83;33;54;84;83;60;11;11;10
467;36;73;72;70;66;55;63;58;57;63;82;69;79;79;66;8;12;7
468;69;78;62;86;88;89;88;94;77;72;70;70;40;25;76;16;14;11
469;52;77;78;70;65;62;68;52;38;82;77;78;91;81;67;14;6;9
470;37;68;62;64;58;75;76;77;72;68;89;72;88;81;54;13;8;14
471;54;82;82;80;72;55;56;68;64;72;58;79;76;80;78;9;14;6
472;60;81;67;81;83;84;80;72;82;75;59;88;63;79;71;8;14;10
473;48;78;70;78;79;88;86;76;73;65;60;79;72;74;67;9;15;14
474;52;81;69;82;76;76;75;68;79;77;73;79;75;81;72;12;9;13
475;85;72;68;78;78;77;76;74;67;85;77;75;61;39;71;11;8;11
476;74;77;70;81;82;92;89;82;79;78;72;73;48;26;74;12;9;13
477;41;66;60;66;53;70;80;64;63;54;79;76;83;81;50;13;10;8
478;78;75;55;83;85;86;89;85;80;80;62;74;50;16;73;10;10;6
479;80;75;68;80;81;76;83;72;63;81;78;83;77;33;81;10;9;8
480;69;80;75;84;84;84;85;81;88;80;69;82;77;72;81;9;6;9
481;54;78;72;79;76;79;78;73;76;71;94;77;86;79;71;10;15;9
482;36;77;74;69;65;55;69;55;47;66;66;73;75;83;72;15;10;10
483;57;78;84;73;69;69;72;68;73;87;74;82;84;82;75;16;7;6
484;81;79;61;80;76;60;65;70;67;77;81;80;66;42;72;8;8;6
485;77;78;74;83;86;69;76;73;67;83;61;60;76;54;78;5;6;14
486;28;71;68;80;69;71;71;77;66;74;82;91;76;81;64;9;7;15
487;54;78;75;79;75;65;66;66;60;70;77;84;81;81;69;6;7;8
488;80;80;75;83;81;70;67;75;73;88;76;66;70;51;74;11;10;6
489;59;78;78;78;76;73;73;73;70;78;73;77;75;80;74;13;14;11
490;74;82;75;84;84;75;76;75;73;68;65;77;66;70;80;5;3;8
491;68;77;69;76;73;76;80;68;60;81;73;77;78;80;57;12;8;15
492;40;67;75;60;55;52;60;33;45;85;71;70;88;79;52;11;14;6
493;46;83;83;80;73;62;53;72;75;68;72;83;72;83;76;9;10;10
494;12;37;38;34;15;57;45;54;42;25;57;40;18;21;57;77;77;83
495;69;78;71;86;87;82;76;81;79;76;63;60;44;32;78;14;7;12
496;77;84;70;80;81;67;62;69;69;71;36;55;55;50;82;12;16;12
497;75;82;74;85;84;79;76;85;85;70;36;74;48;26;78;5;14;7
498;79;76;64;76;66;53;57;58;59;84;81;83;52;38;69;10;8;11
499;11;39;33;24;16;51;52;63;48;45;68;41;24;27;52;81;79;82
500;76;80;67;83;86;83;75;88;94;61;73;64;66;45;77;5;5;12
501;69;82;81;84;85;78;71;81;74;80;65;68;68;43;84;7;8;10
502;63;82;81;82;78;69;65;77;75;73;65;77;58;82;80;8;13;10
503;13;25;12;24;10;45;52;42;37;22;75;45;30;22;46;74;77;83
504;61;77;70;75;68;54;61;68;65;79;79;78;89;83;64;14;10;16
505;33;75;72;74;68;72;72;68;78;58;83;63;76;80;63;7;6;7
506;77;81;76;80;81;75;73;78;78;78;61;68;58;32;85;12;16;14
507;58;80;74;75;64;63;55;68;63;76;85;79;85;86;76;13;15;10
508;12;41;38;22;13;41;40;34;39;24;66;29;25;14;42;72;69;86
509;40;69;67;67;65;69;71;73;68;57;83;68;76;84;64;11;12;12
510;80;74;65;79;78;70;69;65;62;79;83;81;81;36;69;14;9;8
511;10;29;25;25;19;42;44;41;50;23;67;35;34;23;36;80;76;81
512;66;85;84;78;74;34;31;49;60;80;58;50;76;80;85;10;9;8
513;64;82;76;82;77;75;72;87;86;82;67;87;84;80;73;9;14;6
514;72;84;76;85;84;70;69;78;75;72;70;77;76;64;83;15;14;11
515;48;70;72;65;51;54;54;49;47;76;81;85;83;81;57;15;10;14
516;61;78;70;78;79;77;75;73;74;75;71;77;78;80;70;15;10;7
517;80;75;53;80;81;84;85;83;69;76;78;67;63;29;66;7;13;8
518;56;77;76;80;74;76;79;76;76;87;63;85;75;80;66;7;10;14
519;55;77;61;77;73;72;67;70;73;74;74;74;77;81;66;5;9;5
520;69;84;82;80;72;64;41;70;73;87;59;77;74;70;84;10;14;13
521;69;81;80;81;78;69;71;75;79;74;59;75;80;77;81;13;6;9
522;78;79;72;79;75;86;85;81;77;82;85;75;66;38;75;10;8;6
523;81;78;74;84;86;77;76;87;81;83;31;89;79;55;77;13;7;15
524;62;82;76;86;84;70;74;68;68;84;68;72;55;49;82;5;5;3
525;14;39;48;40;12;47;44;52;44;14;63;35;33;21;55;76;81;82
526;56;80;81;73;72;78;77;68;65;68;80;89;79;77;75;10;16;9
527;80;79;76;82;78;62;60;72;73;85;68;82;53;36;82;15;8;12
528;83;72;62;80;79;72;78;74;64;82;70;55;60;22;74;15;9;13
529;79;79;80;85;78;47;57;66;64;85;76;74;84;69;83;16;14;15
530;67;81;78;80;78;67;62;71;79;76;70;77;81;82;80;6;14;10
531;35;68;67;57;46;49;62;49;52;46;73;76;82;79;28;5;7;11
532;55;71;67;69;66;70;68;70;67;79;65;69;75;85;60;12;12;13
533;56;66;60;61;56;42;48;51;47;63;80;61;85;78;56;12;9;12
534;38;79;75;80;73;69;69;79;87;74;76;85;77;80;73;5;12;15
535;55;74;77;73;62;62;63;63;72;65;81;73;77;83;63;7;12;14
536;47;74;76;74;57;38;41;52;64;64;65;62;74;79;62;8;10;13
537;83;70;68;73;73;73;68;66;55;84;72;71;80;51;72;15;14;11
538;81;70;50;71;72;63;66;62;50;82;76;60;73;20;62;8;9;14
539;13;23;22;22;15;51;50;53;45;24;62;35;24;17;59;72;78;84
540;61;80;74;78;73;67;65;77;76;71;70;86;88;80;72;7;15;12
541;54;77;66;78;75;74;86;74;63;68;68;80;78;76;72;14;10;7
542;12;28;23;23;11;34;52;48;47;22;68;42;36;16;53;81;74;76
543;71;85;84;86;84;58;52;72;84;77;53;53;64;61;86;9;5;15
544;64;75;73;80;80;89;88;87;87;75;65;82;63;69;73;10;15;13
545;42;79;75;80;58;69;62;72;78;76;80;76;88;85;68;10;8;5
546;17;35;35;25;24;44;43;50;50;23;62;33;32;17;43;80;64;82
547;69;85;87;83;72;69;76;71;65;83;67;74;83;85;86;10;6;12
548;69;82;83;78;71;36;37;61;63;81;71;67;77;77;81;14;13;11
549;11;31;35;24;13;46;34;54;49;21;62;30;22;11;68;77;81;79
550;80;81;82;80;74;65;65;66;77;85;74;74;81;56;82;11;13;7
551;76;79;51;79;80;71;78;70;51;83;75;60;62;20;76;13;8;10
552;10;36;34;20;14;34;40;52;48;21;74;28;22;25;34;82;66;79
553;75;80;69;81;80;82;83;77;73;70;50;74;57;39;80;7;15;12
554;29;69;44;60;54;63;64;47;56;54;76;77;94;76;34;8;13;12
555;76;78;52;84;87;85;86;91;84;72;58;73;52;37;78;10;5;6
556;75;73;62;80;81;88;86;86;82;80;70;87;74;52;73;7;13;14
557;63;78;75;84;86;87;77;90;83;67;57;73;46;39;77;13;10;6
558;79;75;59;79;84;83;85;78;74;80;80;78;82;35;72;7;8;13
559;82;62;50;79;78;82;83;79;70;79;81;75;74;31;72;8;8;13
560;64;79;75;79;78;71;77;68;79;84;79;96;86;80;71;11;12;10
561;79;74;56;78;82;86;82;83;69;75;82;80;43;20;75;12;8;9
562;9;11;12;20;18;58;62;66;43;15;60;23;35;12;60;75;71;82
563;68;78;72;74;72;62;78;67;69;75;71;87;84;72;72;7;16;8
564;51;68;72;62;44;67;72;49;49;43;88;62;88;77;47;14;13;10
565;48;73;75;77;78;83;76;82;75;52;51;85;62;77;61;13;12;15
566;82;69;58;79;77;77;83;77;72;76;84;77;76;55;68;13;7;8
567;67;77;56;82;87;93;88;87;89;79;84;74;45;32;78;12;13;14
568;20;40;40;9;8;39;35;32;37;40;45;45;20;17;45;79;78;79
569;42;76;73;73;69;69;69;64;68;73;81;85;85;82;67;15;16;15
570;39;84;81;78;68;61;59;58;66;58;66;75;65;80;76;6;6;15
571;74;75;69;80;81;85;81;78;81;70;72;77;74;32;75;11;13;12
572;73;75;53;83;87;87;88;78;89;78;71;74;44;26;73;14;12;13
573;38;76;78;76;73;75;77;75;69;43;84;76;76;77;68;7;7;8
574;72;80;73;82;86;80;83;82;78;76;63;85;81;70;78;14;14;16
575;16;31;25;29;18;40;48;40;44;28;60;18;27;30;55;75;74;82
576;72;76;68;76;79;93;90;92;85;84;61;92;56;49;77;10;9;7
577;81;69;58;80;80;84;83;79;75;78;71;70;43;28;65;12;12;14
578;74;83;79;80;76;65;60;71;77;73;66;69;73;74;78;13;13;14
579;65;73;67;84;85;93;90;91;91;68;60;87;71;59;72;8;9;10
580;41;85;80;79;74;72;59;77;65;48;67;80;64;84;77;14;16;7
581;36;79;73;75;66;68;77;66;63;68;75;75;78;79;67;16;8;9
582;79;72;57;79;83;83;86;75;66;81;66;80;84;29;68;15;12;14
583;81;74;63;83;82;77;79;78;75;75;75;69;32;21;73;14;9;13
584;63;78;76;76;74;67;69;60;61;76;74;94;88;83;73;7;7;9
585;81;78;62;82;85;84;79;83;75;82;59;68;55;39;74;12;10;9
586;70;72;68;81;87;92;92;93;87;80;68;74;36;15;70;9;12;7
587;59;74;68;74;76;74;79;72;73;75;67;87;75;76;64;9;8;11
588;84;69;48;79;75;71;73;72;71;75;90;71;72;22;65;15;7;15
589;86;67;65;74;71;78;84;77;71;81;87;77;66;28;69;14;12;11
590;48;80;83;73;69;54;34;60;57;73;35;86;84;76;69;11;12;10
591;40;78;74;76;74;76;85;68;66;78;77;83;85;79;72;13;8;10
592;56;78;74;77;69;74;76;75;76;82;84;90;83;80;68;14;11;9
593;74;76;69;81;80;78;75;85;85;78;62;80;64;55;76;9;10;13
594;65;81;79;82;82;74;78;70;65;65;63;90;70;75;72;8;13;9
595;63;85;75;82;84;76;60;89;90;45;60;83;80;72;80;12;13;14
596;71;75;60;83;87;94;89;93;90;81;73;77;64;38;70;13;8;8
597;72;68;66;80;86;91;89;89;88;68;60;91;63;38;76;6;7;8
598;34;73;59;76;73;77;78;72;78;66;75;83;82;80;55;10;12;6
599;67;77;74;83;84;76;74;86;82;67;57;68;73;46;79;12;9;15
600;69;79;71;79;80;78;76;78;77;68;61;81;43;47;77;6;10;10
601;45;77;73;73;67;75;74;68;69;63;86;73;72;78;65;7;7;10
602;55;78;74;77;74;75;77;67;67;69;66;82;71;81;72;10;10;14
603;59;76;53;74;73;68;75;49;55;82;76;79;93;73;60;9;16;9
604;59;80;75;76;70;62;53;62;44;69;74;89;87;80;71;12;16;7
605;82;72;52;76;76;78;79;78;78;80;75;72;65;35;65;13;15;8
606;14;28;26;12;14;48;46;62;43;19;63;36;27;19;53;78;77;81
607;54;79;75;74;62;53;59;58;58;79;62;86;88;79;73;9;16;12
608;67;82;78;83;80;75;69;79;75;76;69;75;65;68;80;12;13;6
609;33;75;68;67;57;66;69;65;64;60;77;70;85;74;57;9;14;9
610;72;82;78;84;83;77;77;82;76;75;58;72;47;62;81;14;10;7
611;38;66;56;58;53;51;53;48;56;37;90;67;79;77;42;12;15;6
612;27;76;72;76;79;88;83;88;89;69;92;91;73;77;64;5;9;14
613;42;71;81;68;53;71;74;67;64;81;90;71;84;81;46;16;11;11
614;47;63;60;63;50;60;70;45;52;63;89;63;83;78;59;14;7;15
615;65;82;77;79;74;74;75;76;89;63;77;88;89;78;74;8;7;9
616;39;73;72;64;65;66;76;57;51;50;72;61;75;77;57;7;10;10
617;18;38;41;23;16;55;54;51;43;20;74;36;21;13;50;74;78;82
618;74;67;44;81;80;80;81;64;61;79;92;68;76;29;75;11;16;14
619;77;81;75;80;72;71;64;67;64;78;72;83;77;67;78;6;13;10
620;72;82;75;78;80;87;78;84;82;76;81;88;49;36;73;7;8;13
621;65;79;72;80;84;90;79;92;90;70;72;78;72;52;75;11;6;16
622;59;84;81;81;76;58;45;75;77;74;48;70;71;69;83;10;6;6
623;64;74;69;77;77;87;85;77;78;73;73;84;75;76;71;7;13;15
624;26;82;79;77;73;68;53;88;85;64;79;93;82;79;70;10;14;9
625;46;68;80;66;60;68;69;65;61;72;68;72;78;84;71;7;16;7
626;50;72;73;67;64;68;69;68;63;80;82;68;92;77;57;8;12;10
627;66;84;79;79;76;72;66;76;76;76;69;79;72;76;78;10;11;9
628;73;80;72;80;76;79;74;75;72;69;82;79;75;76;75;10;7;15
629;74;81;77;81;80;70;69;78;73;77;66;62;69;32;80;15;7;8
630;65;79;64;76;64;57;59;51;55;77;74;75;78;80;68;12;7;15
631;15;37;37;19;16;50;47;59;42;14;63;42;33;26;48;76;75;82
632;41;78;73;73;64;65;66;77;65;52;82;69;69;80;68;16;9;14
633;62;79;73;78;77;78;79;70;69;69;83;91;76;75;69;16;9;7
634;76;77;74;81;82;89;79;83;78;76;62;68;52;37;74;11;15;9
635;75;76;76;82;82;80;75;82;70;82;53;72;63;37;76;11;7;15
636;74;84;80;83;77;45;55;56;58;74;47;91;45;69;83;6;9;11
637;73;82;81;81;77;65;61;67;75;75;57;76;66;73;80;11;6;10
638;76;83;79;80;75;62;69;71;59;79;74;76;69;63;77;11;13;14
639;79;76;67;80;80;74;70;82;81;74;66;70;73;50;79;15;12;8
640;80;77;69;78;75;65;68;67;52;84;50;69;58;33;73;6;9;6
641;79;77;78;81;82;79;77;79;78;83;66;68;63;45;80;8;13;11
642;61;77;69;79;73;73;76;70;65;85;74;82;75;81;64;5;15;5
643;68;82;78;84;85;69;70;66;58;81;62;69;74;45;79;14;12;10
644;11;40;45;24;13;53;52;53;50;35;78;34;36;23;68;74;82;83
645;82;72;34;78;77;76;75;81;75;78;77;73;71;35;61;8;9;12
646;50;77;79;76;66;65;63;67;65;65;73;76;78;81;74;13;11;15
647;49;78;75;73;67;65;72;53;50;78;76;77;81;83;65;8;14;15
648;67;81;79;80;77;62;56;66;67;87;56;74;70;72;81;9;11;10
649;72;78;70;80;81;77;78;76;74;78;76;85;74;76;77;10;13;14
650;83;71;60;77;74;87;89;74;74;76;65;72;73;40;71;15;8;6
651;44;73;67;64;59;54;59;52;59;68;82;64;86;80;54;8;6;11
652;77;82;80;81;80;81;77;75;77;67;72;67;52;66;79;13;13;16
653;74;78;76;83;84;75;72;85;78;78;77;84;75;66;78;16;11;16
654;48;64;58;66;54;52;52;34;48;54;84;55;82;80;22;9;13;15
655;53;79;65;78;69;79;81;76;78;75;73;78;85;80;57;11;16;14
656;79;72;60;78;75;72;75;73;66;83;80;73;75;31;61;14;12;9
657;56;77;77;75;68;72;77;74;77;81;74;83;75;81;56;15;7;14
658;80;70;49;80;75;65;71;65;54;82;74;71;71;37;65;9;8;13
659;75;75;66;77;76;86;76;77;74;86;76;79;68;56;78;16;7;7
660;77;81;74;81;78;80;77;72;80;76;66;75;61;33;77;14;8;7
661;70;78;75;79;81;79;77;76;76;84;78;78;66;58;79;6;14;8
662;54;75;66;78;76;77;78;79;75;74;69;76;76;79;64;11;13;7
663;27;29;25;17;13;41;46;41;31;38;67;39;25;23;15;80;63;81
664;59;75;69;78;75;79;89;76;74;73;78;93;77;76;66;6;13;9
665;30;63;61;65;63;62;63;63;70;60;93;70;82;79;60;7;12;14
666;53;77;70;78;80;84;78;79;83;72;82;82;85;79;72;7;6;8
667;69;83;81;81;70;39;35;51;31;81;64;66;75;78;77;11;6;8
668;62;84;80;82;81;68;63;76;83;74;66;68;81;61;81;15;15;11
669;20;57;49;63;58;54;55;45;48;52;61;63;76;79;51;8;7;16
670;55;76;73;78;71;68;71;69;66;77;65;92;83;80;67;12;7;8
671;54;77;74;78;72;70;72;73;81;71;81;78;91;82;67;9;8;15
672;77;80;70;81;80;93;90;90;83;72;82;83;52;67;79;9;14;12
673;70;79;76;81;78;81;69;71;72;76;73;74;69;71;81;16;12;10
674;56;83;79;76;73;74;69;73;65;68;71;81;83;81;72;9;16;7
675;55;81;79;81;82;77;77;85;83;84;78;76;82;78;76;4;3;5
676;10;25;22;22;12;46;50;43;41;21;69;32;32;21;42;76;70;81
677;60;80;83;78;75;63;63;67;76;77;54;77;74;75;79;6;8;12
678;83;72;48;78;73;67;73;69;58;76;68;71;68;42;66;11;9;7
679;54;76;75;82;75;87;79;74;73;84;70;92;76;72;69;12;12;13
680;68;74;67;82;85;83;89;86;76;79;72;72;62;31;75;7;10;8
681;67;81;80;80;78;64;57;70;68;83;53;69;79;80;78;6;8;7
682;54;78;76;72;68;61;62;71;57;76;74;89;84;82;62;1;1;1
683;66;76;74;80;85;89;79;93;94;80;71;63;53;41;76;6;11;7
684;60;71;65;70;57;75;75;66;60;68;76;77;81;80;60;16;10;6
685;84;65;49;70;64;57;62;64;57;79;66;81;60;39;61;7;15;7
686;16;22;36;23;15;44;34;45;49;22;64;33;18;23;47;78;72;81
687;23;77;69;63;50;49;55;50;54;51;75;70;87;81;53;12;9;8
688;46;70;68;76;59;65;63;36;38;61;79;68;77;80;44;16;12;14
689;80;81;64;83;82;68;73;79;68;81;70;68;50;30;82;7;5;10
690;78;76;58;83;83;85;84;81;80;80;50;78;60;24;78;12;11;9
691;84;65;56;77;73;77;69;75;79;75;83;66;59;26;70;12;9;11
692;14;44;40;35;25;59;54;57;48;25;76;42;33;26;51;80;77;79
693;14;30;24;20;12;32;49;43;58;24;69;43;45;20;52;81;79;77
694;79;73;49;81;80;74;74;79;76;81;76;66;62;26;62;13;8;11
695;58;78;75;80;68;58;58;69;69;71;68;79;81;81;69;11;12;7
696;73;81;66;82;67;41;48;47;49;75;64;75;94;74;73;6;9;16
697;70;75;72;74;68;55;61;53;55;81;56;89;89;82;71;9;13;9
698;10;36;32;32;12;34;34;44;50;35;75;29;20;25;50;70;78;85
699;11;37;34;26;14;50;52;34;52;45;69;31;34;21;43;74;64;82
700;19;26;32;24;16;52;58;52;40;28;38;36;42;21;34;80;72;79
701;61;84;84;81;76;40;34;74;73;83;71;60;66;80;82;10;13;11
702;50;76;70;78;77;78;76;73;69;59;70;78;73;77;51;13;15;15
703;23;66;68;62;54;58;55;60;56;63;79;63;76;84;36;7;12;12
704;74;72;61;78;81;89;89;79;77;76;65;69;65;35;72;8;9;8
705;80;69;52;82;79;64;59;86;69;83;93;63;66;18;55;9;16;11
706;12;32;37;28;17;56;55;54;52;14;73;40;31;24;46;78;74;80
707;70;78;74;80;88;77;69;82;79;78;74;51;61;36;78;8;9;12
708;46;73;75;59;44;76;79;61;55;74;77;68;79;75;49;10;12;8
709;80;80;65;83;82;85;83;87;85;79;82;68;73;31;83;15;11;12
710;82;79;68;86;87;67;65;76;76;76;76;64;35;32;78;9;14;6
711;73;77;73;79;78;84;84;75;66;75;76;69;73;39;80;12;5;15
712;77;71;66;79;82;83;82;77;74;85;82;84;58;34;74;8;12;15
713;64;79;70;79;77;77;72;77;76;75;55;75;78;77;76;10;15;15
714;14;34;35;20;23;56;60;50;32;40;69;28;36;25;42;76;70;81
715;80;75;70;80;78;77;83;84;80;77;84;77;61;59;72;10;11;6
716;52;82;82;80;74;53;43;71;75;68;78;72;67;87;80;9;7;9
717;82;66;60;69;69;81;79;72;48;85;66;69;85;33;64;15;11;12
718;14;39;36;20;13;42;32;49;43;23;69;22;25;17;38;77;70;79
719;45;77;70;76;76;65;69;73;77;74;73;76;82;82;62;3;2;2
720;80;72;55;74;72;67;70;65;52;78;76;57;70;31;76;9;12;13
721;68;86;87;82;78;54;38;68;81;77;72;61;87;66;86;11;7;8
722;86;74;35;81;79;63;66;60;57;78;68;60;38;11;60;13;13;6
723;48;67;58;70;68;77;78;75;67;62;86;85;83;74;59;8;15;15
724;70;75;60;80;83;86;84;86;77;81;55;78;62;30;71;7;8;7
725;66;78;74;79;79;84;79;75;70;53;36;78;53;53;72;6;11;11
726;59;77;68;78;78;89;91;75;75;75;69;84;67;71;63;8;14;8
727;73;75;68;78;83;93;91;94;95;77;70;88;55;43;75;10;10;6
